,review_id,user_id,business_id,stars,date,text,useful,funny,cool,sentiment
135,VV-EQ6qQKRtm401ylb-Zsw,cFcgWbZ4-f7_qxEebZVtCg,xFkUn2tIJY0vkcm1Hl5m_A,5,2015-05-14,"I went to Wahlburger's on a Friday during what I believe would be dinner rush time and received fabulous service. The hostess was welcoming and the bartender (who was my server) was very accommodating and friendly. The ""our burger"" was hands down one of the best burgers I have had! 
This place is a must try!!!!",0,0,0,positive
136,_gCB8bWb5-4pSOdP28yBDw,P9JildOrnYqlEWhI4muV1g,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-03-23,"actually 2 1\/2 stars. Stopped in for a burger with a few buddies.The burger was good, the poutine was bad. The waitress was clueless. 
Overall just okay.
We would not return.",1,0,0,positive
137,-3RrVINVU0Ft8P5jGGVkRA,bfZsIEu5nd1Ejc491XfkRw,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-07-21,"This is a solid burger joint when you are craving a classic greasy burger. Stick with the OFD\/Our Burgers and skip whatever seasonal or proprietary concoction they're trying to pass off as a burger. Laughable to call it a gourmet burger house as I consider the bymark burger to be barely acceptable and Wahlburger's obviously isn't even remotely in the same league. Hit up Marben or nota bene if you are looking for a real, well-rounded gourmet burger. 

Service - Disinterested and curt counter servers. Take out orders take 15-25 minutes to render (even if you're the only one in line). Shuffle to the side after you order and watch whatever sporting event they are streaming and cheer for the sports ball game. 

Tater tots - hit and miss with their crispiness, often times soggy, laden with grease
Fries - not too greasy, pretty decent, but ask them to go easy on the salt unless you like licking salt blocks and relish next day salt bloat
Onion rings - skip these, comes out a soggy mess 4 out of 5 times

OFD burger - can barely discern the swiss cheese, all their buns are cheap white buns with zero redeeming features, no premium fluffy artisanal sesame studded stuff to be found here. Subsequently they get soggy real fast and falls apart while eating (their housemade tomato jam is super jammy), fat, juicy and greasy patty (8 oz. might look paltry in the box but that thing is a killer), will leave you uncomfortably full afterwards but man those first 2-3 bites are just so darn satisfying
Our burger - just a consistently satisfying burger, again the cheese is barely discernible, the pickles are too thin, the bun is a mushy disgrace but if you are low on iron, this thing will get you right back to where you need to be
BBQ Bacon burger - the jalepeno packs some heat and makes this burger a lot more interesting then it actually is, their choice of bacon doesn't add much to the flavor or texture of the burger, BBQ sauce is awkward and cheap tasting, skip it
Thanksgiving burger - a confused concept but basically tastes exactly as it sounds. Order it if you want a leaner cut of meat (the stuffing is quite good quite) but be prepared to feel strangely empty as you eat this grey-ish and sullen-looking patty and ask yourself how someone's tastebuds could be so immature and misguided that they would be compelled to tack this on as a ""Wahlfave",1,1,2,positive
138,zItk9yIBMsmYJA-72fF42w,f9NVh1UWkW6DTnckfOuwEA,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-10-17,"So the first time i eat here i got just a cheese burger as i normally  dont care for these ""designer burgers"" and the bill came to 19.00 for a burger and taters ,  drink
Which they said the tater where famous lol tasted like macain frozen  tater to me. The cheese burger was meh so i said I would never go back for a 20 dollar burger that was meh. Then a friend at work told me to try the thanksgiving day burger. A well seasoned turkey sandwiched between STUFFING and MASHED SWEET PATATOES AND CRANBERRY JELLY  amazing also again almost 20 bucks but worth every bite . But due to price of a regular  cheese burger  i will only come back for the ""Thanksgiving day""  if you are going to eat here you better have deep pockets like a movie star",0,0,1,positive
139,QWUrnZZGFMtedo_1T5DbOA,oyIiRzG3_CfiRDM1qzOTBA,xFkUn2tIJY0vkcm1Hl5m_A,5,2014-12-17,"Read Yelp Reviews. Went in to check it out. 
ITS DELIIIIICOUS! !! I Loved it! Will come back again. I had: OurBurger and Fries.",0,0,0,positive
140,KRU2Yu-fdDnBTnF6x5EuYA,bfOvPAPud0cJq2tJ48fOgg,xFkUn2tIJY0vkcm1Hl5m_A,5,2015-03-02,"We went fairly late in the night, after a long day in the city. The staff were super friendly, we didn't have to wait at all to be greeted and shown where to go order for take out. The girls behind the take out counter were really awesome in helping us make our decision. We had to wait a little for our food, but considering it is made fresh, the wait really wasn't that long. The quality of the food is awesomez fresh, hot and exactly how we asked for it. The fries were delicious and also stayed hot on our walk back to our hotel. 
I went in because of the show, but I will absolutely be returning because of the fantastic staff and delicious food.
I would highly recommend giving it a try.",0,0,0,positive
141,UZOrrfP6OTAj5enmvW6_JA,LfKyD_XaTnfKoKujRZ1Wug,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-06-29,"I really don't understand all the hypes regarding this burger joint as everything here is a la carte and there's no combo meals, you have to order individual meals separately.  There are 2 levels of this restaurant, upstairs where it's self service, and if you are very lazy and don't want to serve yourself, you can sit downstairs and have someone serve you and enjoy the street view.  For me, I don't mind helping myself and watch everything from upstairs.

This location is located near the Metro Toronto Convention Centre and is within walking distance from all downtown attractions.  Very easy and safe to get to from anywhere.  I'm not really impressed with the food here but I can finally cross this place off my list.",0,1,0,positive
142,ddMGeTWDmnTJu4WQ4iYdrg,VMGZmZaAZ8J0lMokHphGyg,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-08-15,"Extremely slow service with mediocre food. Food did not live up to the hype. From the show, it appears that they have a lot of pride behind the food that is served. What we received didn't do their name justice. Burgers were just ok and gravy used for poutine came straight out of a jar. The salty dark brown stuff. Gross. The only reason they have 2 stars is because they had the beer I liked on tap...",1,0,0,negative
143,0eQMZcyX6NBQDrn2d3lmWw,_VO-3Zt520I-BgX9sHUMnw,xFkUn2tIJY0vkcm1Hl5m_A,1,2016-02-09,"Wasn't impressed with this burger 

Obviously had a lot of hype behind it, but definitely did not live up to the expectations IMO 
 
It's a decent burger, I would have given maybe 3 stars but its a 1 because the price was way off, should be at least a couple dollars cheaper. You're better off going with either Burger Priest or Holy Chuck if you're paying that money",4,0,0,positive
144,sVuOL7JycjST-1_ODgWhww,mFwRTTDW0Yr-rFkTF2cFsw,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-01-12,"When I got here and we were sat down, our server mentioned 18% gratuity would be charged to us immediately for our group.  Welcome to Wahlburgers can I take your order!  To be honest if you want to try this place I suggest going upstairs to the pick up\/take out area where you can order a burger fast food style and sit down and eat it with unlimited pop to boot.  It's basically the same service as you would get in the restaurant, without the annoying TV monitors blinding you and your server telling you, you've been charged 18% gratuity, without even seeing the menu yet.

I ordered the Thanksgiving Turkey Burger with the sweet potato tater tots.  I was expecting a lot based off my friends recommendations and the TV show they have, but boy was I underwhelmed.  My burger was dry and tasted like it was previously frozen.  I could not even tell it was turkey to be honest and there was barely any stuffing or cranberry on it.  The tater tots were also pretty average and tasted like something straight out of a package of McCain fries.

Needless to say, I probably won't be coming back here unless I'm desperate for a burger or my friends drag me out here again.  Look elsewhere if you want quality fast food hamburgers like South Street.  Heck, even Harvey's is better than this place and about 1\/4 the price!",6,4,0,positive
145,a7I_Au55PEffahOJiOrV9w,9EWR2_AULBcXID8ptXX_kA,xFkUn2tIJY0vkcm1Hl5m_A,3,2014-11-05,"Meh

I mean it was a burger. That's it. I hate it when things get hyped up cuz then I'm waiting for my mind to get blown. It was a tasty burger don't get me wrong just nothing special also was sort of cold ish.. 

The sweet potato tots or whatever were actually kinda weird. 

I actually like the interiors the green pops out well a bit much gloss on the chairs but works",7,0,2,negative
146,0vmVJ3sNjRv5yD0lT_H-NQ,y1T2_UdBrEiFJisMAxKr2Q,xFkUn2tIJY0vkcm1Hl5m_A,4,2017-09-04,"I loved this place and it was better than I expected. Let me state right now that I'm a fan of the show and I love the Wahlburg brothers. I'm still a New Kids fan and I loved Mark Mark when he front lines the Funky Bunch. I'm also a Boston Red Sox fan so I had to check this out. I went with my mom before the Jays\/Red Sox game on 30\/08\/17 because we both were curious. And I'm glad we went. The staff were friendly and we were seated promptly as well as order drinks quickly. When we asked for recommendations, our waiter was more then happy to help. I chose to have their special The Smokin Burger with Sweet Potato Tots for a side. My ordered The Melt. We just went with gingerale and coke for drinks. Nothing  fancy there. Maybe because I had no expectations I thought the food was so good. I could just barely finish my burger. It was juicy and topped with yummy condiments - the hot sauce was spicy but not so much that it was unbearable; the caramelized onions added a sweetness to the burger, and the peameal was added a smoky flavour that I didn't find annoying (normally I dislike peameam bacon...yeah, I know). And the tots? Holy crap they were delicioius. Honestly, I could've just had those. Unfortunately, I can't speak for The Melt although it looked just as yummy. I took away a star because we had to wait when it got busy. Which I feel like they should be used to because it was game day and that whole area gets busy. Other than that, it was great. So try it if you haven't already!",0,0,0,positive
147,XiLPHHNWsLhERiKA3b6TSQ,1j5bJcOF5zv5646kGxfonA,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-08-08,Got their signature burger and it was meh. Bun was interesting and the sweet potato tots were a nice change from regular fries. It was soooo salty though - definitely have had better burgers for the same price.,1,0,0,positive
148,oCFNXGii_XTICcgCxFgMOg,qza8Q20OCmJgBvOPx76iLg,xFkUn2tIJY0vkcm1Hl5m_A,5,2017-08-29,"Stopped here last night before catching a Jays game. There were a lot of people waiting so we anticipated a long wait, but in 15 minutes we were seated. 

The host staff and the wait staff were incredibly friendly and caring and made us feel welcome despite the hectic nature of that evening. Once we ordered our food we waited practically no time and everything came out exactly as we'd ordered and it was absolutely delicious. 

Our server was sweet and we mentioned to her how pleased we were with the food and the service and she was so glad because she said she'd felt like she was drowning, but she handled it so well that we had no idea. 

Overall this was an excellent experience and the food and drinks (white sangria) were fantastic. Definitely would make another trip back here!",0,0,0,positive
149,RcQxb2BVq_KKKe1SgDiqwA,tbLyh80FV4vaC271fvBKCg,xFkUn2tIJY0vkcm1Hl5m_A,2,2014-11-06,"Let me start off by saying that we have been waiting for this place to open for months so you can imagine my excitement when I heard it was finally open. Now onto my experience. 

The food was mediocre at best. I ordered the ""Our Burger"" it was ok but it was just that, it was ok....nothing special. Along with my burger I tried the sweet potato tater tots, terrible idea. They were over salted, soggy, and just not appetizing. 

My boyfriend ordered the bbq burger and hated it. It was extremely small and extremely overcooked. He had the regular French fries and they were again just ok , nothing spectacular. 

My opinion like other reviewers, go to Burgers Priest and save a few dollars and get a better meal.",7,1,1,positive
150,WPEPl0mkshYfVVJQiMCNyQ,N9NV3-92WORHS6QlE8DRgA,xFkUn2tIJY0vkcm1Hl5m_A,1,2014-11-08,"My boyfriend and I went here on a Friday night after work. The food was good, we got two different burgers that were both quite good and different from each other, but the drinks were certainly overpriced (though there own brand of beer wasn't bad) and the automatic 18% automatic gratuity was a little annoying. Thankfully our server was nice enough to tell us it was added in already so we didn't tip her twice. If you go, be prepared to spend a little extra than you might be comfortable with for a burger.",0,0,0,positive
151,AViDtDLjJ9kOk6__-B6big,UhcjZ2tIBgrwg5WCNcmEgA,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-01-08,"Had the double burger,  tater tots and a frappe.   Bun for the burger was great but the burger patty size was a joke.   Toppings were fresh,  tater tots are just McCain hash brown bites from any supermarket.",1,0,0,positive
152,vVEgL0v1F8OuLoeQKyAfMw,Y9YenHauK3Db1_ybfry1Mg,xFkUn2tIJY0vkcm1Hl5m_A,5,2016-12-18,"Ok, first it a burger joint. All you foodies, lighten up. Thank up Wahlberg's for returning the affordable yet delicious burger back to the dt area. For too long Torontonians have been taking it in the pocket book for some good quick eats. Then when a place comes along that does it better and cheaper, they bitch. 

So... my experience at Wahlburger's was exceptional. Maybe I wasn't comig in from all the hype, maybe I wasn't expecting a celebrity sighting, but rather just a decent burger. Actually that's what I got. 

My burger was the Thanksgiving Dinner, truly tasty would be an understatement. It is pretty much what it sounds like turkey, stuffing, cranberry, gravy all wrapped up tidily onto a bun. I followed up with a Mudpie ""adult"" frap shake. Made with an oreo cookie base and a wee bit of adult content. That's over 19 here in Canada, for the Americans reading this. 

My servers name was Kim, I highly suggest sitting in her section. She was on top of her game, and like every  great American  restaurant I have ever been to, she had refills of my water before my glass was ever empty. 

In summary, blah blah blah... great burgers, blah blah... great service, blah deblah good prices. I will definitely be going back.",3,0,0,positive
153,jogS_mGd_NY37WIO-REMIg,UutlfZ_oQu2XBxMBYWNYMg,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-01-04,"We thought that based on the show the service would be great and the burgers good... Service was not what one would expect and the 18% gratuity for poor service is a joke!  We were 5 adults and one child so this was a group of six and told ofthe mandatory gratuity.  If you have this fee then service your clients to prove the tip is worth it!!

Burgers were good however, A bit greasy...
Long ticket time!
Menus were in very poor shape considering it recently opened... You don't see this mess on the show!!!  Go to the Toronto location... You will all agree!",0,0,0,positive
154,RgH7yHEcnik8xVSoQcO3MA,wD-SsbWnuH6jdhYCvXoWIA,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-12-17,"Meh. Came here for a quick bite with the hubby while running errands and pretty sure I won't be coming back. It definitely has that ""American tourist"" appeal (I can say that because I'm American) where there's a celebrity name slapped on to a restaurant with mediocre food. 

I had the BBQ burger which wasn't too bad. It had a LOT of different flavours on it but for some reason I couldn't taste any of them except for the jalapeño. 

My husband had the double decker which, you'd think would be two patties on one burger.  But no...they just took the meat from one party and split it into two tiny patties that don't stack very well once toppings are added. Although his burger constantly falling apart did brought me humour.

Ultimately it's a fast food joint that added servers in order to up-charge and create an 'experience' (and with the staff all being in very short skirts and of barely legal age, I'd say it was an experience that left me feeling dirty).",0,0,0,positive
155,y2E2WO1fEi1EoUMJB9utfg,7w8L6Ut86mtJrXmvUvHU8A,xFkUn2tIJY0vkcm1Hl5m_A,5,2017-09-29,"I really didn't know what to expect...normally these kind of places that have a celebrity's name attached to it is merely a cash grab....not at Wahlburgers! The burger is literally one of the best I've ever had. Ingredients were fresh and the burger was hearty and very tasty. The fries that I ordered were fresh ,crispy and delicious.
The establishment was clean and the staff was very friendly and helpful. I will definitely be returning.",0,0,0,positive
156,AV9O_2N8mh4XRxIZBfklFQ,FRVurPF3wzXloTpRTgD8BA,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-01-27,"Meh, this place is just okay. Honestly I did enjoy their burgers and their fries and I'm a huge burger fry guy but for the price that you're has to pay there really isn't much to this place it's basically a McDonald's with Mark Wahlberg photos hanging over the walls. There's also a dining room area where you can have a waiter serve you these McDonald's like burgers. Which to be honest just seems really weird. 
I'm not sure if while burgers is a burger joint or a restaurant it has fast food quality food and fast food atmosphere with waiters, a bar, and price from a expensive restaurant.
The Thanksgiving burgers pretty good and deafly worth a try but I wouldn't think to go here on my own accord. Though somebody else were to mention going here I would have a problem with it.",0,2,0,positive
157,Bwh47IhZOGyGuGgbFyzPXw,_BeAM8-WRvXivt_ybTqa7A,xFkUn2tIJY0vkcm1Hl5m_A,4,2015-03-04,"I went in at about 10 at night. I had low expectations based on the reviews I had read. There were a few tables occupied. I wasn't there for the ambiance, it would never match the TV show, I was after takeout. 

I ordered the ""Our Burger"" figuring that if that's the one Paul likes it's the way he intended it to be. Ordered some tater tots and some onion rings. Almost $20 later and about 5 minutes for my food to come up, I headed back to my hotel. 

When I got there I was pleasantly surprised. The burger was really good. The meat was moist, the paddy was thick, and all the toppings could be tasted. It was well put together. . The tater tots were tater tots. A little less greasy than the ones from my childhood with crunch and a nice taste. The onion rings were a disappointment. They are onion threads, something that you would recognise as a topping for a steak. The flavour was okay, but one bite was enough. 

Would I go back, sure, the burger is good and I enjoyed it. Next time I am in Boston I will make the pilgrimage to the original.",0,0,1,positive
158,_8pm9d0ae_4Yvu_PuX6VJA,L3ZncP0s0TUzs4lhVLJECg,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-03-08,"Just meh. Marketing gimmick more than a restaurant. 

Disappointed that the food wasn't more spectacular or the menu more creative given what a great chef Paul is supposed to be. Thought we'd get a little taste of Boston, home to university crowds and sports fans, and that they would be going on a great menu instead of just the Wahlburg name. The TVs all had their show playing so it was like an ad campaign for the show and their brand. 

We had the Our Burger and the BBQ Bacon Burger which were good, but nothing special. Appreciated the smaller portion sizes, but not everyone will. Hugely disappointed in the Caesar salad which (was forgotten in the order) arrived plain Jane with all romain hearts, no leaves, dressing from a jar, powdered Parmesan cheese, no lemon, something you might find in Swiss Chalet or Olive Garden. White vinegar and yellow mustard - it doesn't get much more American than this folks. 

Oh, and people were lined up against the wall waiting for empty tables that weren't set. And it was just before high-noon on a Sunday so it wasn't like they had just been slammed. Staff holding conversations right in front of tables which isn't comfortable when seated. 

$56 (before tip) for two burgers, a Caesar salad, one order fries, one beer and one 6oz glass of wine ($12) - definitely not worth it. Better burgers at Heros and food and menu at any of the Firkins. Sorry boys, we probably won't be back.",0,0,0,positive
159,7n1NKIuzod2g5p1gP16I9Q,irtV-fufd3sHDV4X0WwF3A,xFkUn2tIJY0vkcm1Hl5m_A,4,2015-01-13,"Had the double decker and a Wahlbrewski. This burger hit the spot! Plenty of people eager to hate on a celebrity owned tourist spot, based on seeing other reviews. The service was great and eager to assist and clear any trash from the table. Very reasonable priced",0,0,0,negative
160,p_VpAJTwOZRnQ3W5FncBJg,M65kamFvchHVPfz8syzyJA,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-07-14,"Stopped by for lunch with coworkers. Out of our 3 orders, 2 of them were done wrong. We arrived before the lunchtime rush but we still waited 15-20 minutes for our burgers. Once the burgers were made, it took an extra 5 minutes for the servers\/cook staff to determine which burger was which. We had to watch them poke around our burgers with a pen to try and determine what toppings were on it. Afterwards, one of the burgers had an egg on it, which we hadn't asked for but because of the long wait time, we just took our order as is. Once we started eating, another burger had the wrong toppings on it.

Quite a shame as I was really hoping this place would be good. I think with better organization and staff training, they could stand a chance but with the way things are now, I feel like it would be rare for people to make a second visit.",0,0,0,positive
161,UUazHexXdaPlzeTGrAfNmw,sLhx_e9CveYKWQXUzUeCfg,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-10-04,"WE wanted burgers and shakes so we popped in and sat at the bar. Never heard of this chain and no, never watched the show. but don't fret, one of the flatscreens plays wahlberg only material, his bio, his career, his music, his restaurants. So if you don't know the wahlbergs, after 30min, i promise, you will. Oshee was our irish bartender and makes a mean milkshake, nice and thick. The sweet water blood orange beer on tap was refreshing and light! Had 2 pints. 
I ordered a burger with avocado, arrived rather quickly but I could not get over how SMALL the burgers were and GREASY. But we were hungry so we ate our small, greasy designer burgers and the milkshake filled us up. decent experience, we came back again for shakes which was interesting because, in the middle of the afternoon, they had a security guard at the door. They say its for sports fans who tend to fight during game season
.....frrigin bluejays!",7,6,4,positive
162,sDYPqK5SGROmwKi2HrruyA,PKQTAXSyKEE1zDNT2NN67Q,xFkUn2tIJY0vkcm1Hl5m_A,1,2015-03-21,"I ordered the BBQ burger, a double decker, whatever they claimed was their version of onion rings that just looked like scraps, sweet potato tots, and a strawberry shake for $40. 

I found the food here to be WAY overpriced and the buns were unusually greasy. 

I actually found this place to be an almost equivalent of chipotle in NY, meaning the super longggggg lines just to place an order for food. Smh...

Even though I'm visiting Toronto, I don't see myself trying to eat here again before I leave for NY. 

Unlike when I found Sonic and made my way over there about 3 or 4 times.",5,0,0,positive
163,pm029HvLbb17I5lcwGEdfQ,stG1TRDPHPkQg3MGCLaqhw,xFkUn2tIJY0vkcm1Hl5m_A,2,2014-11-03,"After months of waiting finally got to try the famous Wahlburgers..... unfortunately that will probably be my last visit.  I ordered the double stack our burger which was stated to be 1\/2 lb,  which was at most a quarter pound with both patties combined. ..  I also ordered a side of sweet potato tater tots which came freezing cold and salted to the point they couldn't be eaten. .",4,1,1,negative
164,ch071aKECDjYLzK47T82vQ,Afa1kxZD0GYDTLyh9TB0Bw,xFkUn2tIJY0vkcm1Hl5m_A,4,2016-01-01,"After reading some of the disappointing reviews I decided it was time to test out Wahlburgers for myself. I would like to encourage more people to do the same as the reviews tend to be a bit over exaggerated in my opinion. 

The location of Wahlburgers is fantastic, it is right in the heart of Toronto. The set up inside Wahlburgers tries to be an innovative approach by being able to order cafeteria style or be seated and waited on. The staff is extremely rude and unorganized however the food itself is to die for. The burgers were perfectly cooked and the fries and tater tots were extremely additive. I will be back.

Food - 8\/10 
Service - 2\/10
Atmosphere - 7\/10 (although I really do not like the whole green everything layout)",1,0,0,negative
165,DAJkTazLA3r5Wxptz5IBRg,Zq_i9_--tP3tlYUXh3aj7g,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-06-18,"Fiancee doesn't like Mark Wahlburg, so I may get in trouble for having eaten here, but the rest of my coworkers wanted to try it. 

We were on our way to a Blue Jays game, so we decided to get the 'to-go\/self-serve"" burgers, i.e. we ordered in the back, got our food and took it to the tables they had set up upstairs. We were all a bit shocked by the price of the food. The burgers were quite pricey for what they were and they didn't even include a side. 

I ordered a kids cheese burger with all the toppings and a side of sweet potato tots. I have to say that it was honestly filling for me, but for how much the boys paid vs what they got, quite underwhelming. $10+ for just the burger and then extra for fries... 

In terms of the actual food, it was tasty, the burger was cooked well and the tots were nice and crispy, yet squishy on the inside... the way tots are made to be. 

There was tons of Wahlberg things on the wall and the top 10 movie clips or something playing above the bar. 

Not bad, but definitely a touristy place.",1,0,0,positive
166,libGTTBMOk4jFbJc4grk8g,ReJ_jeFST50Ls8QTqu584w,xFkUn2tIJY0vkcm1Hl5m_A,3,2016-06-12,"This place was good, but extremely overpriced. I was expecting more of a ""sit down"" restaurant but this was more along the lines of a fast food joint. Food was good, but very expensive for what you get and the type of restaurant that it is.",0,0,0,positive
167,uw9P3RnG4CnW_sliJCrJnQ,ZjrtpzKThcvxilyGKXiEOg,xFkUn2tIJY0vkcm1Hl5m_A,3,2014-11-18,Dropped by shortly after opening. Burger was good... tater tots and thinly sliced onion rings were great. They forgot my request for jalapeños. At the price point it doesn't feel like great value.,2,1,1,positive
168,TSAUdNMHKRTnVXOTWJZqcg,pAcf0I-YRGrPkIRaSuewug,xFkUn2tIJY0vkcm1Hl5m_A,5,2015-09-13,Had one of the best burgers in my life at this place. 8oz beef bacon burger sauteed with mushrooms was perfect right till the last bite. I had to slow down when I realized I only had 2-3 bites left and remind myself to savour it haha. The poutine was also a good side and perfect size.,0,0,0,positive
169,Ag_T2k14Rfd3OLgJmQaQDQ,4Urg4tXL_m6nYsOt34mAeQ,xFkUn2tIJY0vkcm1Hl5m_A,1,2015-12-16,"Oh boy. Me b de suker.
Where do I start: hamburger is not special or tasty. Indeed it is small and fatty. It oozes oil. Oh no.
My friend had told me about their turkey burger but I guess it is removed from the menu since.
Price is high (I mean that), portion is small and taste is nada.
bye bye bye Wahlburgers bye bye byyyye",1,4,0,negative
170,ixCbINWaPd1FrtjxzNtp4Q,Ignc5KgqIKygr4NNEkik1Q,xFkUn2tIJY0vkcm1Hl5m_A,5,2015-08-03,"I was craving a solid burger tonight. Despite the reviews, I took a chance because it's right around the corner and always packed. I sat at the bar because I was flying solo and the bar tender is probably the best looking man I've seen in Toronto so far (I'm from California). I ordered a beer, the BBQ Burger and sweet potato tots. It was freaking delicious!!! I was missing home and craving In-N-Out but this hit the spot. Finally, something above average in more ways than one!",0,0,0,positive
171,fRR5G3bjQkcTAVFXFVKNCw,bBgVmpAjLTRnipPlRun_Rw,xFkUn2tIJY0vkcm1Hl5m_A,3,2016-04-01,"This place is indeed Mark Wahlberg themed. His pictures and quotes cover the walls. 

Wahlburgers seating is divided into 2 sections, full service (at the front) and self service (at the back). I was initially pretty confused at the choice. Why would someone choose self serve if you can be served by someone else? Ended up realized that the difference is savings in not having to tip.

On to the food! 

The eh?!? burger was alright. It had peameal bacon, a nice juicy beef patty, and a runny egg. It was gigantic and tasted great but granted runny eggs is probably not the best idea in a burger. The meal got real messy real quick. 

Fries were meh, overly salty for my taste

Would not recommend the banana fluffanutta dessert. It can be easily made at home in under 5 mins with bread, pb, Nutella and bananas. Not worth the $5.

All in all, mediocre food in a Wahlberg centric environment. Personally not a huge fan of Mark so I didn't appreciate as much.",1,1,1,positive
172,LTi1k7r30rMIta31QDCPCA,eL78gGQ30AlbVHCKQEpcoA,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-03-07,"The place was nicer than I expected. I was expecting a fast food experience but this place has a nice bar, waitresses etc.

I sat in the bar as I just wanted to grab a quick bite. It took forever to place the drink and food order. The place was busy. I ordered a triple decker, which is supposed to have ""over 2\/3lbs"" of meat. Well, I got a burger with 3 tiny patties stacked on top of each other. Did not look like over 2\/3lbs to me. The buns were tiny.

I figured it was going to be enough food anyways so I didn't mind too much. I started eating the burger and realized that this was one of the most boring and flavourless burgers I've ever had. It wasn't bad per se, but it really was so blah that I have no plans to go back. It really wasn't any better than a $3 McDonalds burger. I was expecting more from a $12+ burger (fries not included)",0,0,0,positive
173,EG2Wh1iF1dqkYs_NRzohWA,vop8SVwBZkhsfYgPtxl2ew,xFkUn2tIJY0vkcm1Hl5m_A,4,2016-05-18,"Arrived mid-way through lunch, got a table with some friends. Enjoyed a tasty burger and some sides. The service was great. I enjoyed my sweet potato tater tots and my friends had onion rings. The onion rings are more like something I would put on a burger instead of a side. Tasty food, clean space and great service = excellent lunch.",0,0,0,positive
174,OaCFx4cxnQTfgpx6V2AdPA,1fNQRju9gmoCEvbPQBSo7w,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-03-12,"Had the OFD burger here last weekend with a side of tater tots. It was the greasiest thing I've had in awhile.... Just between greasy and delicious with it finally going down towards too greasy.

Had to walk for awhile and drink rums and cokes before the mess finally settled in my stomach.",3,0,0,negative
175,5RF4IJ62Pj3FJO-6RRj2sw,Cj_z5Ru9BHA-rT6GWuzSbQ,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-11-08,"As another vegetarian reviewer said: not a lot to choose from.  I agree, is it so hard to have a simple garden burger patty on the menu?  Lots of places do it, but maybe that's more of a Californian thing.

I didn't actually go in but I walked passed it every day and man it's loud.  They blast their TV noise on the street.  I do not need to know what you are watching, nor do I want to!

My dad went down to get us some fries when our delivery was taking forever and came back with fries, tots, and onion rings.

First off SKIP THE ONION RINGS.  They were ok for the first 2 bites but they are literally just nothing.  They are not big and crispy.  They're what you put on burgers if you want crispy onions.  They should not sell these as onion rings.  Also, they smelled bad afterwards and the smell lingered for 2 days.  Made me feel queasy.

French fries good.

Tator tots not good either!  Sad.  It is not hard to mess up a spud puppy, you guys, but it's basically like a mashed potato ball from here.

Skip skip skip.",1,0,1,positive
176,0q-3qQ1VyhUU5RVU3jqoDg,wXdrUQg4-VkSZH1FG4Byzw,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-06-06,"Came here for the novelty, left still hungry. My friends and I ordered the Thanksgiving burger, portobello burger, regular whalburger, and crispy fish. We agreed that the food was pretty average but not $10\/burger worth.  

I ordered their tater tots $3.50 as my side, I would recommend them, they're actually quite fresh. We stuck with water which was continously replenished. They do serve local Amsterdam brewery blood orange radler which is exciting. 

The service was fast, friendly enough, table got cleared before we got our bills (good service? Or get out?). 

They were playing the Wahlberg reality show and as my friend cunningly put it: ""I don't want to see Mark Wahlberg in a private jet while I'm eating a burger",0,0,0,positive
177,307fo-rkNCIxwJdnsMKbGg,E4gZxQV0rPTYAsqa3BUZ5w,xFkUn2tIJY0vkcm1Hl5m_A,2,2014-12-28,"Food was good but for the price u pay compared to portion size and quality of service, it's not worth it. I was excited about trying it but I probably won't go back unless someone I know wanted to go for the novelty of it all.",0,0,0,positive
178,CSXB-efvySTzHFm_B2ScwA,Xt0-RGLnYWJn7ivqoZjeXQ,xFkUn2tIJY0vkcm1Hl5m_A,1,2016-10-08,"We were on our way to see a comedy show at Second City. Only came here because the show was starting in 30mins and we've never been there. I honestly have no idea how this place survives. The only thing that is keeping them above float is their location - because it's a high traffic area for Roger's centre and surrounding areas.They prey on poor chumps like me who are looking for something quick and easy. But their food takes long and its expensive for below average burgers. I ordered the sliders - came with mini thanksgiving burger, our burger, and bbq bacon burger. The thanksgiving burger decent - the rest were gross. Dont expect your burgers to come with fries either. The price is just for the burger itself - and if you want other toppings - that's extra as well. Nothing special about this place. Would not return or recommend to anyone. I would have been happier with a $3 street dog instead.",2,0,0,positive
